Timestamp,base_PosX,base_PosY,base_PosZ,base_RotX,base_RotY,base_RotZ,base_RotW,base_jointAngle,shoulder_PosX,shoulder_PosY,shoulder_PosZ,shoulder_RotX,shoulder_RotY,shoulder_RotZ,shoulder_RotW,shoulder_jointAngle,elbow_PosX,elbow_PosY,elbow_PosZ,elbow_RotX,elbow_RotY,elbow_RotZ,elbow_RotW,elbow_jointAngle,wrist1_PosX,wrist1_PosY,wrist1_PosZ,wrist1_RotX,wrist1_RotY,wrist1_RotZ,wrist1_RotW,wrist1_jointAngle,wrist2_PosX,wrist2_PosY,wrist2_PosZ,wrist2_RotX,wrist2_RotY,wrist2_RotZ,wrist2_RotW,wrist2_jointAngle,wrist3_PosX,wrist3_PosY,wrist3_PosZ,wrist3_RotX,wrist3_RotY,wrist3_RotZ,wrist3_RotW,wrist3_jointAngle,ee_PosX,ee_PosY,ee_PosZ,ee_RotX,ee_RotY,ee_RotZ,ee_RotW,suctionOn,blockAttracted
23.162,0.275,0.958,0.12,0,-0.916,0,0.402,-137.378,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.268,0.275,0.958,0.12,0,-0.916,0,0.402,-137.378,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.369,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.474,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.579,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.68,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.785,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.89,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.991,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
24.094,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
24.199,0.275,0.958,0.12,0,-0.916,0,0.402,-137.379,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
24.302,0.275,0.958,0.12,0,-0.916,0,0.402,-137.364,0.367,0.958,0.02,0.147,-0.853,0.334,0.374,-47.214,0.074,1.27,-0.087,0.367,-0.373,0.836,0.164,89.171,-0.141,1.008,-0.285,0.278,-0.662,0.633,0.29,-134.48,-0.078,1.008,-0.353,-0.251,-0.263,0.644,0.673,-90,-0.148,1.012,-0.417,-0.5,-0.499,0.484,0.515,-47.354,-0.15,0.93,-0.42,-0.707,0.001,0.707,0.022,TRUE,FALSE
24.409,0.275,0.958,0.12,0,-0.916,0,0.402,-137.39,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.182,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.425,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.46,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.666,-89.937,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.433,-0.149,0.906,-0.419,-0.707,0,0.707,0.011,TRUE,TRUE
24.509,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
24.639,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
24.739,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
24.856,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
24.957,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.059,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.163,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.27,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.371,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.476,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.58,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.687,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.793,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.153,-0.847,0.349,0.372,-45.183,0.065,1.26,-0.095,0.37,-0.356,0.844,0.156,89.422,-0.141,0.986,-0.285,0.281,-0.654,0.641,0.287,-135.438,-0.078,0.986,-0.353,-0.254,-0.26,0.652,0.665,-89.936,-0.148,0.988,-0.417,-0.5,-0.5,0.492,0.507,-47.428,-0.149,0.906,-0.419,-0.707,0,0.707,0.01,TRUE,TRUE
25.894,0.275,0.958,0.12,0,-0.916,0,0.402,-137.391,0.367,0.958,0.02,0.146,-0.854,0.332,0.375,-47.547,0.075,1.272,-0.086,0.366,-0.376,0.835,0.165,89.042,-0.141,1.012,-0.285,0.287,-0.641,0.653,0.282,-130.434,-0.078,1.012,-0.353,-0.259,-0.255,0.665,0.653,-90,-0.148,1.01,-0.418,-0.5,-0.5,0.507,0.494,-47.356,-0.147,0.928,-0.416,-0.707,0,0.707,-0.009,TRUE,TRUE
25.997,0.275,0.958,0.12,0,-0.916,0,0.402,-137.382,0.367,0.958,0.02,0.143,-0.856,0.326,0.376,-48.323,0.078,1.276,-0.083,0.365,-0.382,0.832,0.168,89.019,-0.141,1.02,-0.285,0.285,-0.646,0.649,0.283,-130.405,-0.078,1.02,-0.353,-0.258,-0.256,0.66,0.657,-90.001,-0.148,1.019,-0.417,-0.5,-0.5,0.502,0.498,-47.356,-0.147,0.937,-0.417,-0.707,0,0.707,-0.003,TRUE,TRUE
26.101,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.496,0.079,1.276,-0.083,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.021,-0.417,-0.5,-0.5,0.501,0.499,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
26.205,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.52,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
26.311,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.525,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
26.412,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.526,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
26.517,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.527,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
26.617,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.527,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
26.722,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.527,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
26.826,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.527,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
26.931,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.527,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
27.036,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.527,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
27.142,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.527,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
27.246,0.275,0.958,0.12,0,-0.916,0,0.402,-137.38,0.367,0.958,0.02,0.142,-0.856,0.324,0.376,-48.527,0.079,1.277,-0.082,0.365,-0.383,0.832,0.168,89.02,-0.141,1.022,-0.284,0.284,-0.647,0.648,0.284,-130.405,-0.078,1.022,-0.353,-0.257,-0.257,0.659,0.658,-90.001,-0.147,1.022,-0.417,-0.5,-0.5,0.501,0.5,-47.356,-0.147,0.939,-0.417,-0.707,0,0.707,-0.001,TRUE,TRUE
27.348,0.275,0.958,0.12,0,-0.954,0,0.301,-124.981,0.386,0.958,0.042,0.085,-0.915,0.27,0.288,-57.159,0.156,1.315,-0.078,0.285,-0.301,0.905,0.095,110.324,0.021,1.001,-0.271,0.217,-0.659,0.689,0.208,-140.584,0.097,1.001,-0.324,-0.334,-0.319,0.641,0.613,-90,0.043,0.997,-0.402,0.067,0.095,0.71,0.695,68.206,0.045,0.915,-0.399,0.115,0.02,0.993,-0.011,TRUE,TRUE
27.451,0.275,0.958,0.12,0,-1,0,-0.001,-89.873,0.411,0.958,0.12,0,-0.965,0.261,-0.001,-59.757,0.292,1.325,-0.094,-0.001,-0.325,0.946,0,111.796,0.292,1.016,-0.335,-0.001,-0.702,0.712,-0.001,-141.163,0.385,1.016,-0.335,-0.504,-0.497,0.503,0.496,-90.007,0.385,1.015,-0.43,-0.115,-0.104,0.699,0.698,72.274,0.385,0.932,-0.428,-0.155,0.008,0.988,-0.001,TRUE,TRUE
27.554,0.275,0.958,0.12,0,-0.953,0,-0.303,-54.714,0.386,0.958,0.198,-0.078,-0.921,0.245,-0.293,-60.159,0.41,1.327,-0.043,-0.286,-0.313,0.9,-0.1,111.812,0.551,1.019,-0.242,-0.215,-0.671,0.677,-0.213,-141.164,0.627,1.019,-0.188,-0.631,-0.625,0.326,0.324,-90.014,0.682,1.018,-0.265,-0.319,-0.313,0.632,0.633,72.273,0.681,0.936,-0.265,-0.446,0.004,0.895,0.001,TRUE,TRUE
27.66,0.275,0.958,0.12,0,-0.853,0,-0.522,-27.026,0.337,0.958,0.241,-0.133,-0.825,0.217,-0.505,-60.544,0.469,1.328,0.039,-0.493,-0.282,0.805,-0.173,111.883,0.687,1.022,-0.072,-0.37,-0.602,0.604,-0.369,-141.164,0.729,1.022,0.011,-0.689,-0.686,0.165,0.165,-89.998,0.813,1.022,-0.032,-0.459,-0.457,0.538,0.539,72.259,0.813,0.939,-0.032,-0.648,0.001,0.762,0.001,TRUE,TRUE
27.76,0.275,0.958,0.12,0,-0.814,0,-0.581,-18.958,0.319,0.958,0.248,-0.147,-0.787,0.206,-0.562,-60.668,0.477,1.329,0.068,-0.548,-0.27,0.768,-0.193,111.893,0.709,1.023,-0.012,-0.411,-0.575,0.576,-0.411,-141.163,0.74,1.023,0.076,-0.698,-0.697,0.117,0.116,-89.997,0.829,1.023,0.045,-0.495,-0.494,0.505,0.505,72.257,0.829,0.94,0.045,-0.7,0,0.715,0,TRUE,TRUE
27.866,0.275,0.958,0.12,0,-0.809,0,-0.588,-17.977,0.317,0.958,0.249,-0.149,-0.783,0.205,-0.569,-60.682,0.478,1.329,0.071,-0.555,-0.269,0.763,-0.195,111.893,0.712,1.023,-0.005,-0.416,-0.572,0.572,-0.416,-141.163,0.74,1.023,0.084,-0.699,-0.698,0.111,0.11,-89.997,0.83,1.023,0.055,-0.499,-0.499,0.501,0.501,72.257,0.83,0.941,0.055,-0.706,0,0.709,0,TRUE,TRUE
27.968,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.806,0.317,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.686,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.572,-0.416,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.056,-0.5,-0.499,0.5,0.5,72.257,0.831,0.941,0.056,-0.707,0,0.707,0,TRUE,TRUE
28.072,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.776,0.316,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.686,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.056,-0.5,-0.5,0.5,0.5,72.257,0.831,0.941,0.057,-0.707,0,0.707,0,TRUE,TRUE
28.177,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.771,0.316,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.687,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.257,0.831,0.941,0.057,-0.707,0,0.707,0,TRUE,TRUE
28.278,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.77,0.316,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.687,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.257,0.831,0.941,0.057,-0.707,0,0.707,0,TRUE,TRUE
28.382,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.77,0.316,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.687,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.257,0.831,0.941,0.057,-0.707,0,0.707,0,TRUE,TRUE
28.487,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.77,0.316,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.687,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.257,0.831,0.941,0.057,-0.707,0,0.707,0,TRUE,TRUE
28.589,0.275,0.958,0.12,0,-0.808,0,-0.589,-17.77,0.316,0.958,0.249,-0.149,-0.782,0.204,-0.57,-60.687,0.478,1.329,0.072,-0.556,-0.268,0.762,-0.196,111.893,0.712,1.023,-0.003,-0.417,-0.571,0.571,-0.417,-141.163,0.74,1.023,0.085,-0.699,-0.698,0.109,0.109,-89.997,0.831,1.023,0.057,-0.5,-0.5,0.5,0.5,72.257,0.831,0.941,0.057,-0.707,0,0.707,0,TRUE,TRUE
