Timestamp,base_PosX,base_PosY,base_PosZ,base_RotX,base_RotY,base_RotZ,base_RotW,base_jointAngle,shoulder_PosX,shoulder_PosY,shoulder_PosZ,shoulder_RotX,shoulder_RotY,shoulder_RotZ,shoulder_RotW,shoulder_jointAngle,elbow_PosX,elbow_PosY,elbow_PosZ,elbow_RotX,elbow_RotY,elbow_RotZ,elbow_RotW,elbow_jointAngle,wrist1_PosX,wrist1_PosY,wrist1_PosZ,wrist1_RotX,wrist1_RotY,wrist1_RotZ,wrist1_RotW,wrist1_jointAngle,wrist2_PosX,wrist2_PosY,wrist2_PosZ,wrist2_RotX,wrist2_RotY,wrist2_RotZ,wrist2_RotW,wrist2_jointAngle,wrist3_PosX,wrist3_PosY,wrist3_PosZ,wrist3_RotX,wrist3_RotY,wrist3_RotZ,wrist3_RotW,wrist3_jointAngle,ee_PosX,ee_PosY,ee_PosZ,ee_RotX,ee_RotY,ee_RotZ,ee_RotW,suctionOn,blockAttracted
31.572,1.454,0.953,-0.014,0.000,0.644,0.000,0.765,-170.145,1.431,0.953,0.120,0.091,0.639,-0.077,0.760,-76.271,1.551,1.366,0.019,0.761,0.069,-0.640,0.082,153.956,1.633,0.983,0.033,0.524,0.469,-0.441,0.558,-171.226,1.617,0.983,0.125,0.682,0.726,0.062,0.059,-90.574,1.710,0.989,0.141,0.484,0.516,0.515,0.484,-80.051,1.715,0.906,0.141,0.707,0.022,0.706,-0.022,True,True
31.678,1.454,0.953,-0.014,0.000,0.644,0.000,0.765,-170.145,1.431,0.953,0.120,0.091,0.639,-0.077,0.760,-76.271,1.551,1.366,0.019,0.761,0.069,-0.640,0.082,153.956,1.633,0.983,0.033,0.524,0.469,-0.441,0.558,-171.226,1.617,0.983,0.125,0.682,0.726,0.062,0.059,-90.574,1.710,0.989,0.141,0.484,0.516,0.515,0.484,-80.051,1.715,0.906,0.141,0.707,0.022,0.706,-0.022,True,True
31.784,1.454,0.953,-0.014,0.000,0.644,0.000,0.765,-170.145,1.431,0.953,0.120,0.091,0.639,-0.077,0.760,-76.271,1.551,1.366,0.019,0.761,0.069,-0.640,0.082,153.956,1.633,0.983,0.033,0.524,0.469,-0.441,0.558,-171.226,1.617,0.983,0.125,0.682,0.726,0.062,0.059,-90.574,1.710,0.989,0.141,0.484,0.516,0.515,0.484,-80.051,1.715,0.906,0.141,0.707,0.022,0.706,-0.022,True,True
31.896,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.332,1.431,0.953,0.120,0.060,0.643,-0.051,0.762,-80.985,1.517,1.373,0.013,0.755,0.102,-0.637,0.120,152.845,1.637,1.000,0.034,0.556,0.443,-0.469,0.525,-158.590,1.622,1.000,0.125,0.724,0.684,0.063,0.057,-90.202,1.715,0.995,0.141,0.517,0.483,0.489,0.510,-80.234,1.710,0.913,0.140,0.707,-0.024,0.706,0.015,True,True
31.998,1.454,0.953,-0.014,0.000,0.644,0.000,0.765,-170.253,1.431,0.953,0.120,0.020,0.644,-0.017,0.764,-86.945,1.474,1.378,0.006,0.747,0.138,-0.630,0.163,152.291,1.635,1.021,0.033,0.544,0.453,-0.458,0.538,-154.727,1.619,1.021,0.125,0.708,0.701,0.060,0.060,-90.001,1.712,1.020,0.141,0.503,0.497,0.498,0.502,-80.264,1.712,0.938,0.141,0.707,-0.004,0.707,0.003,True,True
32.101,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.276,1.431,0.953,0.120,0.017,0.644,-0.014,0.764,-87.503,1.470,1.378,0.005,0.746,0.141,-0.629,0.167,152.262,1.634,1.023,0.033,0.541,0.456,-0.456,0.540,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
32.211,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.531,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
32.315,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
32.417,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
32.522,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
32.629,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
32.735,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
32.841,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
32.947,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
33.051,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
33.155,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
33.260,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
33.367,1.454,0.953,-0.014,0.000,0.645,0.000,0.764,-170.278,1.431,0.953,0.120,0.016,0.644,-0.014,0.764,-87.533,1.469,1.378,0.005,0.746,0.141,-0.629,0.167,152.263,1.634,1.023,0.033,0.541,0.456,-0.456,0.541,-154.719,1.619,1.023,0.125,0.705,0.704,0.060,0.060,-90.000,1.712,1.023,0.141,0.500,0.500,0.500,0.500,-80.264,1.712,0.941,0.141,0.707,0.000,0.707,0.000,True,True
33.470,1.454,0.953,-0.014,0.000,0.653,0.000,0.757,-171.590,1.434,0.953,0.120,-0.063,0.651,0.054,0.754,-99.513,1.382,1.372,-0.008,0.605,0.393,-0.522,0.456,115.511,1.755,1.264,0.047,0.347,-0.581,-0.300,-0.673,-250.587,1.742,1.264,0.139,0.457,-0.886,0.034,-0.065,-90.004,1.665,1.319,0.128,0.388,-0.692,-0.555,0.250,-81.748,1.712,1.386,0.135,-0.215,-0.764,-0.215,0.569,True,True
33.576,1.454,0.953,-0.014,0.000,0.658,0.000,0.753,-172.224,1.436,0.953,0.121,-0.111,0.650,0.097,0.745,-106.963,1.329,1.360,-0.015,-0.025,0.657,0.022,0.753,13.112,1.303,1.751,-0.018,0.746,-0.090,-0.651,-0.103,-250.500,1.290,1.751,0.074,0.988,-0.136,0.068,-0.009,-90.063,1.265,1.660,0.070,0.753,-0.147,-0.038,0.640,-81.750,1.186,1.682,0.060,0.429,-0.637,0.426,0.479,True,True
33.680,1.454,0.953,-0.014,0.000,0.656,0.000,0.755,-171.959,1.435,0.953,0.121,-0.285,0.607,0.248,0.699,-134.372,1.157,1.257,-0.040,-0.533,0.465,0.463,0.535,-45.363,0.769,1.259,-0.094,0.615,0.381,-0.534,0.438,-251.265,0.756,1.259,-0.002,0.812,0.579,0.057,0.041,-90.000,0.845,1.228,0.010,0.587,0.401,0.422,0.562,-81.750,0.818,1.150,0.006,0.699,-0.132,0.696,0.099,True,True
33.785,1.454,0.953,-0.014,0.000,0.655,0.000,0.756,-171.764,1.435,0.953,0.120,-0.393,0.559,0.341,0.646,-152.701,1.078,1.148,-0.052,-0.615,0.381,0.532,0.440,-46.180,0.711,1.021,-0.105,0.534,0.463,-0.462,0.535,-251.267,0.697,1.021,-0.013,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.500,0.499,-81.750,0.791,0.939,0.000,0.707,0.001,0.707,-0.001,True,True
33.887,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.744,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.760,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.155,0.711,1.021,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.021,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.939,0.000,0.707,0.001,0.707,-0.001,True,True
33.993,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.735,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.769,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.099,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.732,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.770,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.201,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.730,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.771,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.305,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.729,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.771,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.407,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.729,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.771,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.511,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.729,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.771,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.612,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.729,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.771,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.713,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.729,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.771,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.816,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.729,1.434,0.953,0.120,-0.394,0.559,0.341,0.646,-152.771,1.078,1.148,-0.052,-0.615,0.380,0.532,0.440,-46.154,0.711,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.267,0.697,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,1.021,0.000,0.499,0.501,0.501,0.499,-81.750,0.791,0.938,0.000,0.707,0.001,0.707,-0.001,True,True
34.919,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.736,1.434,0.953,0.120,-0.399,0.556,0.345,0.643,-153.628,1.075,1.142,-0.053,-0.621,0.373,0.538,0.431,-46.847,0.711,1.005,-0.106,0.542,0.456,-0.469,0.527,-247.937,0.698,1.005,-0.014,0.715,0.695,0.052,0.050,-90.000,0.791,1.002,0.000,0.508,0.492,0.494,0.506,-81.752,0.789,0.920,0.000,0.707,-0.011,0.707,0.008,True,True
35.025,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.732,1.434,0.953,0.120,-0.411,0.549,0.356,0.635,-155.828,1.068,1.127,-0.054,-0.631,0.360,0.546,0.417,-47.309,0.711,0.973,-0.106,0.535,0.463,-0.463,0.535,-246.837,0.698,0.973,-0.014,0.705,0.705,0.051,0.051,-90.000,0.791,0.973,0.000,0.500,0.500,0.500,0.500,-81.752,0.791,0.891,0.000,0.707,0.000,0.707,0.000,True,True
35.125,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.732,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.016,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.308,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,True,True
35.229,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.732,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.030,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
35.331,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
35.431,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
35.533,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
35.633,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
35.739,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
35.845,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
35.946,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
36.048,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
36.153,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
36.256,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
36.357,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.733,1.434,0.953,0.120,-0.412,0.549,0.357,0.634,-156.031,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.311,0.711,0.970,-0.106,0.534,0.463,-0.462,0.536,-246.836,0.698,0.970,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.499,-81.752,0.792,0.888,0.000,0.707,0.001,0.707,-0.001,True,True
36.458,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.730,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-155.974,1.068,1.126,-0.054,-0.632,0.360,0.546,0.416,-47.310,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.705,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.500,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
36.562,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.731,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.010,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.308,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
36.662,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.731,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.010,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.307,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
36.762,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.731,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.010,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.307,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
36.865,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.731,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.010,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.307,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
36.967,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.731,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.010,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.307,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
37.070,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.731,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.010,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.307,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
37.171,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.731,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.010,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.307,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
37.273,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.731,1.434,0.953,0.120,-0.412,0.549,0.356,0.634,-156.010,1.067,1.126,-0.054,-0.632,0.360,0.547,0.416,-47.307,0.711,0.971,-0.106,0.534,0.463,-0.462,0.535,-246.836,0.698,0.971,-0.014,0.704,0.706,0.051,0.051,-90.000,0.791,0.971,0.000,0.499,0.501,0.501,0.500,-81.752,0.791,0.889,0.000,0.707,0.001,0.707,-0.001,False,False
